Mixture	Cell Type	Percentage	dist_cat_n	scat_adj
Tumor	CD4.GZMA	0.421554382	3	0.2
Tumor	CD4.GZMA	0.322580225	3	0.2
Tumor	CD4.GZMA	0.276138423	3	0.2
Tumor	CD4.GZMA	0.233548441	3	0.2
Tumor	CD4.GZMA	0.271848417	3	0.2
Tumor	CD4.GZMA	0.291257375	3	0.2
Tumor	CD4.GZMA	0.315345258	3	0.2
Tumor	CD4.GZMA	0.302511267	3	0.2
Tumor	CD4.GZMA	0.321760052	3	0.2
Tumor	CD4.GZMA	0.294038819	3	0.2
Tumor	CD4.GZMA	0.313905439	3	0.2
Tumor	CD4.GZMA	0.29520846	3	0.2
Tumor	CD4.GZMA	0.306085707	3	0.2
Tumor	CD4.GZMA	0.262467543	3	0.2
Tumor	CD4.GZMA	0.218511757	3	0.2
Tumor	CD4.GZMA	0.274445952	3	0.2
Tumor	CD4.GZMA	0.452926622	3	0.2
Tumor	CD4.GZMA	0.248945663	3	0.2
Tumor	CD4.GZMA	0.297285318	3	0.2
Tumor	CD4.GZMA	0.291848569	3	0.2
Tumor	CD4.GZMA	0.268654365	3	0.2
Tumor	CD4.GZMA	0.299289739	3	0.2
Tumor	CD4.GZMA	0.315932748	3	0.2
Tumor	CD4.GZMA	0.281121011	3	0.2
Tumor	CD4.GZMA	0.20366507	3	0.2
Tumor	CD4.GZMA	0.316619843	3	0.2
Tumor	CD4.GZMA	0.310459344	3	0.2
Tumor	CD4.GZMA	0.328442832	3	0.2
Tumor	CD4.GZMA	0.249508339	3	0.2
Tumor	CD4.GZMA	0.24487039	3	0.2
Tumor	CD4.GZMA	0.275814003	3	0.2
Tumor	CD4.GZMA	0.274301838	3	0.2
Tumor	CD4.GZMA	0.356923997	3	0.2
Tumor	CD4.GZMA	0.291629512	3	0.2
Tumor	CD4.GZMA	0.270922036	3	0.2
Tumor	CD4.GZMA	0.3100706	3	0.2
Tumor	CD4.GZMA	0.273464735	3	0.2
Tumor	CD4.GZMA	0.254384405	3	0.2
Tumor	CD4.GZMA	0.297415913	3	0.2
Tumor	CD4.GZMA	0.38989919	3	0.2
Tumor	CD4.GZMA	0.282568114	3	0.2
Tumor	CD4.GZMA	0.278745365	3	0.2
Tumor	CD4.GZMA	0.327311309	3	0.2
Tumor	CD4.GZMA	0.250784477	3	0.2
Tumor	CD4.GZMA	0.291943224	3	0.2
Tumor	CD4.GZMA	0.32431604	3	0.2
Tumor	CD4.GZMA	0.28070388	3	0.2
Tumor	CD4.GZMA	0.282483732	3	0.2
Tumor	CD4.GZMA	0.265500294	3	0.2
Tumor	CD4.GZMA	0.392845267	3	0.2
Tumor	CD4.GZMA	0.296312287	3	0.2
Tumor	CD4.GZMA	0.336623127	3	0.2
Tumor	CD4.GZMA	0.324743818	3	0.2
Tumor	CD4.GZMA	0.260584704	3	0.2
Tumor	CD4.GZMA	0.325862999	3	0.2
Tumor	CD4.GZMA	0.255091419	3	0.2
Tumor	CD4.GZMA	0.310828532	3	0.2
Tumor	CD4.GZMA	0.244803467	3	0.2
Tumor	CD4.GZMA	0.296873832	3	0.2
Tumor	CD4.GZMA	0.317850011	3	0.2
Tumor	CD4.GZMA	0.333724529	3	0.2
Tumor	CD4.GZMA	0.239769282	3	0.2
Tumor	CD4.GZMA	0.347418782	3	0.2
Tumor	CD4.GZMA	0.374396551	3	0.2
Tumor	CD4.GZMA	0.362726763	3	0.2
Tumor	CD4.GZMA	0.282820723	3	0.2
Tumor	CD4.GZMA	0.33577024	3	0.2
Tumor	CD4.GZMA	0.286561358	3	0.2
Tumor	CD4.GZMA	0.321873261	3	0.2
Tumor	CD4.GZMA	0.276644892	3	0.2
Tumor	CD4.GZMA	0.256099975	3	0.2
Tumor	CD4.GZMA	0.374794513	3	0.2
Tumor	CD4.GZMA	0.275783136	3	0.2
Tumor	CD4.GZMA	0.252645739	3	0.2
Tumor	CD4.GZMA	0.276185067	3	0.2
Tumor	CD4.GZMA	0.234439154	3	0.2
Tumor	CD4.GZMA	0.289217824	3	0.2
Tumor	CD4.GZMA	0.309547533	3	0.2
Tumor	CD4.GZMA	0.24292821	3	0.2
Tumor	CD4.GZMA	0.354191143	3	0.2
Tumor	CD4.GZMA	0.379072977	3	0.2
Tumor	CD4.GZMA	0.29941784	3	0.2
Tumor	CD4.GZMA	0.268715655	3	0.2
Tumor	CD4.GZMA	0.301336801	3	0.2
Tumor	CD4.GZMA	0.267430849	3	0.2
Tumor	CD4.GZMA	0.270856635	3	0.2
Tumor	CD4.GZMA	0.286722497	3	0.2
Tumor	CD4.GZMA	0.272930789	3	0.2
Tumor	CD4.GZMA	0.292823222	3	0.2
Tumor	CD4.GZMA	0.289738631	3	0.2
Tumor	CD4.GZMA	0.318990154	3	0.2
Tumor	CD4.GZMA	0.303568411	3	0.2
Tumor	CD4.GZMA	0.327245315	3	0.2
Tumor	CD4.GZMA	0.248953886	3	0.2
Tumor	CD4.GZMA	0.225135492	3	0.2
Tumor	CD4.GZMA	0.412664111	3	0.2
Tumor	CD4.GZMA	0.265463788	3	0.2
Tumor	CD4.GZMA	0.287496835	3	0.2
Tumor	CD4.GZMA	0.341025294	3	0.2
Tumor	CD4.GZMA	0.363857718	3	0.2
Tumor	CD4.GZMA	0.329619119	3	0.2
Tumor	CD4.GZMA	0.223418329	3	0.2
Tumor	CD4.GZMA	0.252070381	3	0.2
Tumor	CD4.GZMA	0.263842385	3	0.2
Tumor	CD4.GZMA	0.261643729	3	0.2
Tumor	CD4.GZMA	0.322440556	3	0.2
Tumor	CD4.GZMA	0.259012832	3	0.2
Tumor	CD4.GZMA	0.2939567	3	0.2
Tumor	CD4.GZMA	0.231516915	3	0.2
Tumor	CD4.GZMA	0.286801919	3	0.2
Tumor	CD4.GZMA	0.288825417	3	0.2
Tumor	CD4.GZMA	0.276817178	3	0.2
Tumor	CD4.GZMA	0.286847059	3	0.2
Tumor	CD4.GZMA	0.362839128	3	0.2
Tumor	CD4.GZMA	0.293118695	3	0.2
Tumor	CD4.GZMA	0.260445734	3	0.2
Tumor	CD4.GZMA	0.241834618	3	0.2
Tumor	CD4.GZMA	0.268811387	3	0.2
Tumor	CD4.GZMA	0.278655135	3	0.2
Tumor	CD4.GZMA	0.301682568	3	0.2
Tumor	CD4.GZMA	0.306962763	3	0.2
Tumor	CD4.GZMA	0.249239192	3	0.2
Tumor	CD4.GZMA	0.26854052	3	0.2
Tumor	CD4.GZMA	0.228157075	3	0.2
Tumor	CD4.GZMA	0.296056959	3	0.2
Tumor	CD4.GZMA	0.225819416	3	0.2
Tumor	CD4.GZMA	0.249165721	3	0.2
Tumor	CD4.GZMA	0.350641562	3	0.2
Tumor	CD4.GZMA	0.295705014	3	0.2
Tumor	CD4.GZMA	0.266422926	3	0.2
Tumor	CD4.GZMA	0.328443874	3	0.2
Tumor	CD4.GZMA	0.251767766	3	0.2
Tumor	CD4.GZMA	0.294140866	3	0.2
Tumor	CD4.GZMA	0.266481001	3	0.2
Tumor	CD4.GZMA	0.366417856	3	0.2
Tumor	CD4.GZMA	0.303412966	3	0.2
Tumor	CD4.GZMA	0.323406779	3	0.2
Tumor	CD4.GZMA	0.297002263	3	0.2
Tumor	CD4.GZMA	0.301329524	3	0.2
Tumor	CD4.GZMA	0.314228142	3	0.2
Tumor	CD4.GZMA	0.228686926	3	0.2
Tumor	CD4.GZMA	0.317708559	3	0.2
Tumor	CD4.GZMA	0.229421599	3	0.2
Tumor	CD4.GZMA	0.258745037	3	0.2
Tumor	CD4.GZMA	0.256129457	3	0.2
Tumor	CD4.GZMA	0.28708634	3	0.2
Tumor	CD4.GZMA	0.281557713	3	0.2
Tumor	CD4.GZMA	0.402617538	3	0.2
Tumor	CD4.GZMA	0.308786659	3	0.2
Tumor	CD4.GZMA	0.308972194	3	0.2
Tumor	CD4.GZMA	0.261361289	3	0.2
Tumor	CD4.GZMA	0.233356153	3	0.2
Tumor	CD4.GZMA	0.32305836	3	0.2
Tumor	CD4.GZMA	0.25351817	3	0.2
Tumor	CD4.GZMA	0.417193285	3	0.2
Tumor	CD4.GZMA	0.34767807	3	0.2
Tumor	CD4.GZMA	0.332068745	3	0.2
Tumor	CD4.GZMA	0.256979618	3	0.2
Tumor	CD4.GZMA	0.292886097	3	0.2
Tumor	CD4.GZMA	0.305796036	3	0.2
Tumor	CD4.GZMA	0.300699386	3	0.2
Tumor	CD4.GZMA	0.232649848	3	0.2
Tumor	CD4.GZMA	0.313324015	3	0.2
Tumor	CD4.GZMA	0.307389454	3	0.2
Tumor	CD4.GZMA	0.241859286	3	0.2
Tumor	CD4.GZMA	0.346163692	3	0.2
Tumor	CD4.GZMA	0.240556758	3	0.2
Tumor	CD4.GZMA	0.270578079	3	0.2
Tumor	CD4.GZMA	0.211230572	3	0.2
Tumor	CD4.GZMA	0.4092594	3	0.2
Tumor	CD4.GZMA	0.241660193	3	0.2
Normal	CD4.CTLA4	0.131992671	1	-0.2
Normal	CD4.CTLA4	0.149129767	1	-0.2
Normal	CD4.CTLA4	0.088869419	1	-0.2
Normal	CD4.CTLA4	0.051334131	1	-0.2
Normal	CD4.CTLA4	0.101328703	1	-0.2
Normal	CD4.CTLA4	0.092638579	1	-0.2
Normal	CD4.CTLA4	0.143042611	1	-0.2
Normal	CD4.CTLA4	0.105957727	1	-0.2
Normal	CD4.CTLA4	0.090033451	1	-0.2
Normal	CD4.CTLA4	0.155745583	1	-0.2
Normal	CD4.CTLA4	0.085261308	1	-0.2
Normal	CD4.CTLA4	0.093867542	1	-0.2
Normal	CD4.CTLA4	0.115175826	1	-0.2
Normal	CD4.CTLA4	0.149227587	1	-0.2
Normal	CD4.CTLA4	0.077554804	1	-0.2
Normal	CD4.CTLA4	0.05261965	1	-0.2
Normal	CD4.CTLA4	0.093450944	1	-0.2
Normal	CD4.CTLA4	0.093566816	1	-0.2
Normal	CD4.CTLA4	0.122893184	1	-0.2
Normal	CD4.CTLA4	0.093032322	1	-0.2
Normal	CD4.CTLA4	0.066709846	1	-0.2
Normal	CD4.CTLA4	0.041086668	1	-0.2
Normal	CD4.CTLA4	0.156021868	1	-0.2
Normal	CD4.CTLA4	0.094117703	1	-0.2
Normal	CD4.CTLA4	0.071081396	1	-0.2
Normal	CD4.CTLA4	0.119016443	1	-0.2
Normal	CD4.CTLA4	0.130537293	1	-0.2
Normal	CD4.CTLA4	0.135808875	1	-0.2
Normal	CD4.CTLA4	0.120185581	1	-0.2
Normal	CD4.CTLA4	0.129023424	1	-0.2
Normal	CD4.CTLA4	0.024440651	1	-0.2
Normal	CD4.CTLA4	0.099938829	1	-0.2
Normal	CD4.CTLA4	0.072617896	1	-0.2
Normal	CD4.CTLA4	0.048622317	1	-0.2
Normal	CD4.CTLA4	0.098575015	1	-0.2
Normal	CD4.CTLA4	0.123293892	1	-0.2
Normal	CD4.CTLA4	0.111457769	1	-0.2
Tumor	CD4.CTLA4	0.14693523	1	0.2
Tumor	CD4.CTLA4	0.185769649	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.114922675	1	0.2
Tumor	CD4.CTLA4	0.076794286	1	0.2
Tumor	CD4.CTLA4	0.105416457	1	0.2
Tumor	CD4.CTLA4	0.155668735	1	0.2
Tumor	CD4.CTLA4	0.086016273	1	0.2
Tumor	CD4.CTLA4	0.07368336	1	0.2
Tumor	CD4.CTLA4	0.051580858	1	0.2
Tumor	CD4.CTLA4	0.043047641	1	0.2
Tumor	CD4.CTLA4	0.142802199	1	0.2
Tumor	CD4.CTLA4	0.169907745	1	0.2
Tumor	CD4.CTLA4	0.054271961	1	0.2
Tumor	CD4.CTLA4	0.100255696	1	0.2
Tumor	CD4.CTLA4	0.105680953	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.18463243	1	0.2
Tumor	CD4.CTLA4	0.069513429	1	0.2
Tumor	CD4.CTLA4	0.088144797	1	0.2
Tumor	CD4.CTLA4	0.136741088	1	0.2
Tumor	CD4.CTLA4	0.135711824	1	0.2
Tumor	CD4.CTLA4	0.094028405	1	0.2
Tumor	CD4.CTLA4	0.101247935	1	0.2
Tumor	CD4.CTLA4	0.035447038	1	0.2
Tumor	CD4.CTLA4	0.035266498	1	0.2
Tumor	CD4.CTLA4	0.077618154	1	0.2
Tumor	CD4.CTLA4	0.062313156	1	0.2
Tumor	CD4.CTLA4	0.063299624	1	0.2
Tumor	CD4.CTLA4	0.114745694	1	0.2
Tumor	CD4.CTLA4	0.089723386	1	0.2
Tumor	CD4.CTLA4	0.198092424	1	0.2
Tumor	CD4.CTLA4	0.094331474	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.100692752	1	0.2
Tumor	CD4.CTLA4	0.147543566	1	0.2
Tumor	CD4.CTLA4	0.070917687	1	0.2
Tumor	CD4.CTLA4	0.145756876	1	0.2
Tumor	CD4.CTLA4	0.041320144	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.077631157	1	0.2
Tumor	CD4.CTLA4	0.022557606	1	0.2
Tumor	CD4.CTLA4	0.134901698	1	0.2
Tumor	CD4.CTLA4	0.11208676	1	0.2
Tumor	CD4.CTLA4	0.139673216	1	0.2
Tumor	CD4.CTLA4	0.089627194	1	0.2
Tumor	CD4.CTLA4	0.019237956	1	0.2
Tumor	CD4.CTLA4	0.124835194	1	0.2
Tumor	CD4.CTLA4	0.113458227	1	0.2
Tumor	CD4.CTLA4	0.066564832	1	0.2
Tumor	CD4.CTLA4	0.064729123	1	0.2
Tumor	CD4.CTLA4	0.163762183	1	0.2
Tumor	CD4.CTLA4	0.126170801	1	0.2
Tumor	CD4.CTLA4	0.052721263	1	0.2
Tumor	CD4.CTLA4	0.062663507	1	0.2
Tumor	CD4.CTLA4	0.13086828	1	0.2
Tumor	CD4.CTLA4	0.065909518	1	0.2
Tumor	CD4.CTLA4	0.097009802	1	0.2
Tumor	CD4.CTLA4	0.170355021	1	0.2
Tumor	CD4.CTLA4	0.229348022	1	0.2
Tumor	CD4.CTLA4	0.018207395	1	0.2
Tumor	CD4.CTLA4	0.034425609	1	0.2
Tumor	CD4.CTLA4	0.150196101	1	0.2
Tumor	CD4.CTLA4	0.102302257	1	0.2
Tumor	CD4.CTLA4	0.056282256	1	0.2
Tumor	CD4.CTLA4	0.150244873	1	0.2
Tumor	CD4.CTLA4	0.082595459	1	0.2
Tumor	CD4.CTLA4	0.067374612	1	0.2
Tumor	CD4.CTLA4	0.072806622	1	0.2
Tumor	CD4.CTLA4	0.033889362	1	0.2
Tumor	CD4.CTLA4	0.060632662	1	0.2
Tumor	CD4.CTLA4	0.105865083	1	0.2
Tumor	CD4.CTLA4	0.075952377	1	0.2
Tumor	CD4.CTLA4	0.058656745	1	0.2
Tumor	CD4.CTLA4	0.120746396	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.064237708	1	0.2
Tumor	CD4.CTLA4	0.110127453	1	0.2
Tumor	CD4.CTLA4	0.020199174	1	0.2
Tumor	CD4.CTLA4	0.089155313	1	0.2
Tumor	CD4.CTLA4	0.115276771	1	0.2
Tumor	CD4.CTLA4	0.133475654	1	0.2
Tumor	CD4.CTLA4	0.109689208	1	0.2
Tumor	CD4.CTLA4	0.14715766	1	0.2
Tumor	CD4.CTLA4	0.083275321	1	0.2
Tumor	CD4.CTLA4	0.024048589	1	0.2
Tumor	CD4.CTLA4	0.214593764	1	0.2
Tumor	CD4.CTLA4	0.017854189	1	0.2
Tumor	CD4.CTLA4	0.064830573	1	0.2
Tumor	CD4.CTLA4	0.147083254	1	0.2
Tumor	CD4.CTLA4	0.037471699	1	0.2
Tumor	CD4.CTLA4	0.055125937	1	0.2
Tumor	CD4.CTLA4	0.12402529	1	0.2
Tumor	CD4.CTLA4	0.109033412	1	0.2
Tumor	CD4.CTLA4	0.15287576	1	0.2
Tumor	CD4.CTLA4	0.031588794	1	0.2
Tumor	CD4.CTLA4	0.061609312	1	0.2
Tumor	CD4.CTLA4	0.081783407	1	0.2
Tumor	CD4.CTLA4	0.118946931	1	0.2
Tumor	CD4.CTLA4	0.072312152	1	0.2
Tumor	CD4.CTLA4	0.04596593	1	0.2
Tumor	CD4.CTLA4	0.082566051	1	0.2
Tumor	CD4.CTLA4	0.000409025	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.072728056	1	0.2
Tumor	CD4.CTLA4	0.221661716	1	0.2
Tumor	CD4.CTLA4	0.058844439	1	0.2
Tumor	CD4.CTLA4	0.161629073	1	0.2
Tumor	CD4.CTLA4	0.019741974	1	0.2
Tumor	CD4.CTLA4	0.08504144	1	0.2
Tumor	CD4.CTLA4	0.162405394	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.163320602	1	0.2
Tumor	CD4.CTLA4	0.142711364	1	0.2
Tumor	CD4.CTLA4	0.09644097	1	0.2
Tumor	CD4.CTLA4	0.262681458	1	0.2
Tumor	CD4.CTLA4	0.125556251	1	0.2
Tumor	CD4.CTLA4	0.051913754	1	0.2
Tumor	CD4.CTLA4	0.019104332	1	0.2
Tumor	CD4.CTLA4	0.113545264	1	0.2
Tumor	CD4.CTLA4	0.078441783	1	0.2
Tumor	CD4.CTLA4	0.128496623	1	0.2
Tumor	CD4.CTLA4	0.306615316	1	0.2
Tumor	CD4.CTLA4	0.166601618	1	0.2
Tumor	CD4.CTLA4	0.157429595	1	0.2
Tumor	CD4.CTLA4	0.127345565	1	0.2
Tumor	CD4.CTLA4	0.083131503	1	0.2
Tumor	CD4.CTLA4	0.115072223	1	0.2
Tumor	CD4.CTLA4	0.166328173	1	0.2
Tumor	CD4.CTLA4	0.036691291	1	0.2
Tumor	CD4.CTLA4	0.110323815	1	0.2
Tumor	CD4.CTLA4	0.101246258	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.19136019	1	0.2
Tumor	CD4.CTLA4	0.125152083	1	0.2
Tumor	CD4.CTLA4	0.11473268	1	0.2
Tumor	CD4.CTLA4	0.125915216	1	0.2
Tumor	CD4.CTLA4	0.140062165	1	0.2
Tumor	CD4.CTLA4	0.118995479	1	0.2
Tumor	CD4.CTLA4	0.100566861	1	0.2
Tumor	CD4.CTLA4	0.084888564	1	0.2
Tumor	CD4.CTLA4	0.010067714	1	0.2
Tumor	CD4.CTLA4	0.121326449	1	0.2
Tumor	CD4.CTLA4	0.138344381	1	0.2
Tumor	CD4.CTLA4	0.070720889	1	0.2
Tumor	CD4.CTLA4	0.096489832	1	0.2
Tumor	CD4.CTLA4	0.070015702	1	0.2
Tumor	CD4.CTLA4	0.121157233	1	0.2
Tumor	CD4.CTLA4	0.134957602	1	0.2
Tumor	CD4.CTLA4	0.171452602	1	0.2
Tumor	CD4.CTLA4	0.05229651	1	0.2
Tumor	CD4.CTLA4	0.085522596	1	0.2
Tumor	CD4.CTLA4	0.155352177	1	0.2
Tumor	CD4.CTLA4	0.063773153	1	0.2
Tumor	CD4.CTLA4	0.135669133	1	0.2
Tumor	CD4.CTLA4	0.102622541	1	0.2
Tumor	CD4.CTLA4	0.12016798	1	0.2
Tumor	CD4.CTLA4	0.038210909	1	0.2
Tumor	CD4.CTLA4	0.132581912	1	0.2
Tumor	CD4.CTLA4	0.031158732	1	0.2
Tumor	CD4.CTLA4	0.032662826	1	0.2
Tumor	CD4.CTLA4	0.071555386	1	0.2
Tumor	CD4.CTLA4	0.076022131	1	0.2
Tumor	CD4.CTLA4	0.138376568	1	0.2
Tumor	CD4.CTLA4	0.226285405	1	0.2
Tumor	CD4.CTLA4	0.062316702	1	0.2
Tumor	CD4.CTLA4	0.048898201	1	0.2
Tumor	CD4.CTLA4	0.150347164	1	0.2
Tumor	CD4.CTLA4	0.218897322	1	0.2
Tumor	CD4.CTLA4	0.026155976	1	0.2
Tumor	CD4.CTLA4	0.094274445	1	0.2
Tumor	CD4.CTLA4	0.013942243	1	0.2
Tumor	CD4.CTLA4	0.056905502	1	0.2
Tumor	CD4.CTLA4	0.065575015	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.063439666	1	0.2
Tumor	CD4.CTLA4	0.156590562	1	0.2
Tumor	CD4.CTLA4	0.106228749	1	0.2
Tumor	CD4.CTLA4	0.150846671	1	0.2
Tumor	CD4.CTLA4	0.103134478	1	0.2
Tumor	CD4.CTLA4	0.079411261	1	0.2
Tumor	CD4.CTLA4	0.158024641	1	0.2
Tumor	CD4.CTLA4	0.124371637	1	0.2
Tumor	CD4.CTLA4	0.099465534	1	0.2
Tumor	CD4.CTLA4	0.078365264	1	0.2
Tumor	CD4.CTLA4	0.043717335	1	0.2
Tumor	CD4.CTLA4	0.141380346	1	0.2
Tumor	CD4.CTLA4	0.147702815	1	0.2
Tumor	CD4.CTLA4	0.167929374	1	0.2
Tumor	CD4.CTLA4	0.058988481	1	0.2
Tumor	CD4.CTLA4	0.129892055	1	0.2
Tumor	CD4.CTLA4	0.032148493	1	0.2
Tumor	CD4.CTLA4	0.200455921	1	0.2
Tumor	CD4.CTLA4	0.049838347	1	0.2
Tumor	CD4.CTLA4	0.120552355	1	0.2
Tumor	CD4.CTLA4	0.135174874	1	0.2
Tumor	CD4.CTLA4	0.089888536	1	0.2
Tumor	CD4.CTLA4	0.116625945	1	0.2
Tumor	CD4.CTLA4	0.032176028	1	0.2
Tumor	CD4.CTLA4	0.036865153	1	0.2
Tumor	CD4.CTLA4	0.223140939	1	0.2
Tumor	CD4.CTLA4	0.045571292	1	0.2
Tumor	CD4.CTLA4	0.077167843	1	0.2
Tumor	CD4.CTLA4	0.091436169	1	0.2
Tumor	CD4.CTLA4	0.174386116	1	0.2
Tumor	CD4.CTLA4	0.097334779	1	0.2
Tumor	CD4.CTLA4	0.134207663	1	0.2
Tumor	CD4.CTLA4	0.019404825	1	0.2
Tumor	CD4.CTLA4	0.075164949	1	0.2
Tumor	CD4.CTLA4	0.100766351	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.083007743	1	0.2
Tumor	CD4.CTLA4	0.075151316	1	0.2
Tumor	CD4.CTLA4	0.085316535	1	0.2
Tumor	CD4.CTLA4	0.164227058	1	0.2
Tumor	CD4.CTLA4	0.036557527	1	0.2
Tumor	CD4.CTLA4	0.12593063	1	0.2
Tumor	CD4.CTLA4	0.104345626	1	0.2
Tumor	CD4.CTLA4	0.086139582	1	0.2
Tumor	CD4.CTLA4	0.148300479	1	0.2
Tumor	CD4.CTLA4	0.130107896	1	0.2
Tumor	CD4.CTLA4	0.110324422	1	0.2
Tumor	CD4.CTLA4	0.174640376	1	0.2
Tumor	CD4.CTLA4	0.051626972	1	0.2
Tumor	CD4.CTLA4	0.059715239	1	0.2
Tumor	CD4.CTLA4	0.053521916	1	0.2
Tumor	CD4.CTLA4	0.063887739	1	0.2
Tumor	CD4.CTLA4	0.265037181	1	0.2
Tumor	CD4.CTLA4	0.107054595	1	0.2
Tumor	CD4.CTLA4	0.111153101	1	0.2
Tumor	CD4.CTLA4	0.066943635	1	0.2
Tumor	CD4.CTLA4	0.092319202	1	0.2
Tumor	CD4.CTLA4	0.086710733	1	0.2
Tumor	CD4.CTLA4	0.189050708	1	0.2
Tumor	CD4.CTLA4	0.111560362	1	0.2
Tumor	CD4.CTLA4	0	1	0.2
Tumor	CD4.CTLA4	0.090673487	1	0.2
Tumor	CD4.CTLA4	0.078494299	1	0.2
Tumor	CD4.CTLA4	0.159080262	1	0.2
Tumor	CD4.CTLA4	0.104696322	1	0.2
Tumor	CD4.CTLA4	0.082348139	1	0.2
Tumor	CD4.CTLA4	0.109022692	1	0.2
Tumor	CD4.CTLA4	0.086831036	1	0.2
Tumor	CD4.CTLA4	0.166584902	1	0.2
Tumor	CD4.CTLA4	0.24253822	1	0.2
Tumor	CD4.CTLA4	0.0534961	1	0.2
Tumor	CD4.CTLA4	0.088271012	1	0.2
Tumor	CD4.CTLA4	0.044248629	1	0.2
Tumor	CD4.CTLA4	0.120269143	1	0.2
Tumor	CD4.CTLA4	0.211406751	1	0.2
Tumor	CD4.CTLA4	0.109488717	1	0.2
Tumor	CD4.CTLA4	0.11738484	1	0.2
Tumor	CD4.CTLA4	0.020256379	1	0.2
Tumor	CD4.CTLA4	0.040229852	1	0.2
Tumor	CD4.CTLA4	0.043205557	1	0.2
Tumor	CD4.CTLA4	0.120889252	1	0.2
Tumor	CD4.CTLA4	0.150710097	1	0.2
Tumor	CD4.CTLA4	0.161821932	1	0.2
Tumor	CD4.CTLA4	0.047996705	1	0.2
Tumor	CD4.CTLA4	0.082942626	1	0.2
Tumor	CD4.CTLA4	0.128930865	1	0.2
Tumor	CD4.CTLA4	0.158008504	1	0.2
Tumor	CD4.CTLA4	0.122165128	1	0.2
Tumor	CD4.CTLA4	0.101089666	1	0.2
Tumor	CD4.CTLA4	0.108636493	1	0.2
Tumor	CD4.CTLA4	0.180543743	1	0.2
Tumor	CD4.CTLA4	0.12186113	1	0.2
Tumor	CD4.CTLA4	0.100888459	1	0.2
Tumor	CD4.CTLA4	0.054668268	1	0.2
Normal	CD4.FOXP3	0.264361727	2	-0.2
Normal	CD4.FOXP3	0.256526777	2	-0.2
Normal	CD4.FOXP3	0.31926221	2	-0.2
Normal	CD4.FOXP3	0.34004553	2	-0.2
Normal	CD4.FOXP3	0.274687038	2	-0.2
Normal	CD4.FOXP3	0.312513989	2	-0.2
Normal	CD4.FOXP3	0.244616439	2	-0.2
Normal	CD4.FOXP3	0.292952388	2	-0.2
Normal	CD4.FOXP3	0.299062693	2	-0.2
Normal	CD4.FOXP3	0.246516442	2	-0.2
Normal	CD4.FOXP3	0.231289128	2	-0.2
Normal	CD4.FOXP3	0.26975187	2	-0.2
Normal	CD4.FOXP3	0.332668415	2	-0.2
Normal	CD4.FOXP3	0.278709982	2	-0.2
Normal	CD4.FOXP3	0.318218936	2	-0.2
Normal	CD4.FOXP3	0.310763431	2	-0.2
Normal	CD4.FOXP3	0.271138445	2	-0.2
Normal	CD4.FOXP3	0.297092371	2	-0.2
Normal	CD4.FOXP3	0.303136796	2	-0.2
Normal	CD4.FOXP3	0.258057219	2	-0.2
Normal	CD4.FOXP3	0.335843418	2	-0.2
Normal	CD4.FOXP3	0.333642825	2	-0.2
Normal	CD4.FOXP3	0.25485358	2	-0.2
Normal	CD4.FOXP3	0.273047311	2	-0.2
Normal	CD4.FOXP3	0.354871651	2	-0.2
Normal	CD4.FOXP3	0.226749386	2	-0.2
Normal	CD4.FOXP3	0.24418342	2	-0.2
Normal	CD4.FOXP3	0.254226688	2	-0.2
Normal	CD4.FOXP3	0.28479313	2	-0.2
Normal	CD4.FOXP3	0.318825218	2	-0.2
Normal	CD4.FOXP3	0.372170774	2	-0.2
Normal	CD4.FOXP3	0.282546694	2	-0.2
Normal	CD4.FOXP3	0.256064296	2	-0.2
Normal	CD4.FOXP3	0.326054788	2	-0.2
Normal	CD4.FOXP3	0.32245583	2	-0.2
Normal	CD4.FOXP3	0.27541168	2	-0.2
Normal	CD4.FOXP3	0.267422675	2	-0.2
Tumor	CD4.FOXP3	0.312277135	2	0.2
Tumor	CD4.FOXP3	0.226708405	2	0.2
Tumor	CD4.FOXP3	0.457444323	2	0.2
Tumor	CD4.FOXP3	0.309147556	2	0.2
Tumor	CD4.FOXP3	0.208903687	2	0.2
Tumor	CD4.FOXP3	0.319541628	2	0.2
Tumor	CD4.FOXP3	0.352552339	2	0.2
Tumor	CD4.FOXP3	0.319255867	2	0.2
Tumor	CD4.FOXP3	0.342359024	2	0.2
Tumor	CD4.FOXP3	0.191359582	2	0.2
Tumor	CD4.FOXP3	0.360987869	2	0.2
